INSTNM,WEAPON,DRUG,LIQUOR,MURD,FORCIB,NONFOR,ROBBE,AGG_A,BURGLA,VEHIC,ARSON,BURGLA_RAC,SIM_A,SIM_A_RAC,SIM_A_SEX,LAR_T,LAR_T_RAC,INTIM,INTIM_RAC,INTIM_REL,INTIM_SEX,INTIM_GEN,INTIM_ETH,VANDAL,VANDAL_RAC,VANDAL_REL,VANDAL_SEX,VANDAL_GEN,VANDAL_ETH,RAPE,FONDL,STATR,confidence_score
Metropolitan College of New York,100,100,100,100,100,100,100,100,60.75662193,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.77364444
ITT Technical Institute-Brooklyn Center,100,100,60.93684152,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.7792763
Presbyterian Theological Seminary in America,100,100,61.18098626,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.78690582
ITT Technical Institute-Dayton,100,87.07314078,100,100,100,100,100,100,68.31621659,105.9647764,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.79231668
CUNY Bernard M Baruch College,97.67334173,99.37755269,99.82453471,100,100,100,88.336504,95.80403577,95.1180133,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.81315236,89.15617042,100,98.81572828
St. Olaf College,100,100,100,100,105.9676699,100,100,100,56.83421666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.83755896
Saint Joseph's University,85.76798841,109.2838353,300.4238759,100,6.216168532,100,1.071825014,70.05583174,30.02753466,75.73411072,100,100,100,100,100,100,100,100,100,100,100,100,100,45.46879106,100,100,433.32938,100,100,2.531340506,3.181514311,100,98.84663113
University of Cincinnati-Clermont College,100,98.48303228,100,100,100,100,100,100,88.84571824,75.83002088,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.84871161
Strayer University-Texas,100,100,100,100,100,100,100,100,63.2353073,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.85110335
Art Institute of Wisconsin (The),100,63.68168124,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.86505254
Touro University Worldwide,100,100,100,100,100,100,100,100,64.13068358,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.87908386
California Miramar University,100,69.06427139,95.15519329,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.88185827
ITT Technical Institute?Aurora,100,64.46272035,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.88946001
Nebraska Methodist College of Nursing & Allied Health,100,86.9769251,94.56125902,100,100,100,100,100,6.39869471,176.663719,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.89376868
Cleveland Institute of Art,100,100,100,100,100,100,159.6236186,86.80015277,100,76.60702462,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,41.87528632,100,100,98.90331507
Alaska Pacific University,30.58881955,88.65562197,87.11913601,100,100,100,63.65984981,76.63079984,91.43711703,122.6567773,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,204.3169081,100,98.90828218
Jones College-Jacksonville,100,100,100,100,100,100,100,33.51397255,80.58213194,152.4570252,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.9547853
ITT Technical Institute-San Dimas,91.33250897,100,100,100,100,100,139.7866049,72.52734812,100,63.11304442,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.96123458
Atlanta Metropolitan State College,135.9623643,79.91424809,100,100,100,100,100,100,83.12105444,101.1604814,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.67433061,100,98.96351497
Berkeley College-Woodland Park,100,97.12319715,98.87366854,100,100,100,100,100,89.42341715,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,81.58893898,100,100,98.96903818
Tennessee Wesleyan College,13.04292119,87.20507846,19.84811804,100,100,100,100,100,321.9399762,25.86814476,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.99700746
Union Institute & University,100,100,100,100,100,100,100,100,68.08737771,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.00273055
Georgia College & State University,100,28.6902976,13.91079982,100,100,100,100,100,86.01757084,172.6840912,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,119.0577278,148.461273,100,99.02568001
Tusculum College,2.226256381,48.22850867,2.17617103,100,58.45546096,100,48.75416189,47.48627939,656.111022,47.7106029,23.28143436,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,43.99186027,90.57789708,100,99.03123922
Wake Forest University,95.24399672,6.207763919,217.1189907,100,114.8351154,100,8.750515256,7.082402974,269.8473746,242.1423511,47.16106714,100,100,100,100,100,100,100,100,100,100,100,100,33.47881528,100,100,143.8853169,100,100,15.14248195,68.51323336,100,99.04404454
ITT Technical InstituteΓÇôTallahassee,100,69.86352273,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.05823509
The University of Texas at Brownsville,52.13036449,81.0231102,88.54979715,100,85.01006754,318.0298863,72.73072498,72.53151823,91.43942961,22.09117448,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.07863099,100,100,99.1129595
College of Staten Island CUNY,48.67238143,92.44762058,98.92475552,100,100,100,100,100,100,100,132.1226952,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.1302329
Virginia Baptist College,100,100,72.27213304,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.13350416
Schoolcraft College,100,97.34295768,99.90752974,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92.44238664,82.85589596,100,99.14214906
ECPI College of Technology,100,100,100,100,100,100,100,72.59426986,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.14357093
Keiser University-Ft Lauderdale,100,100,100,100,95.51293613,100,93.46980494,90.60300106,96.58332229,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.43147531,100,100,99.14376687
Western Nevada College,77.17209302,98.77857702,100,100,100,100,100,100,97.00628742,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.15490492
ITT Technnical Institute-Orland Park,100,100,100,100,100,100,100,100,72.96414144,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.15512942
Nebraska Christian College of Hope International University,100,103.7308429,70.16553969,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.18426196
ITT Technical Institute-Richmond,100,73.95385021,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.18605782
Thomas Edison State College,100,100,100,100,100,100,76.38825409,100,98.76460465,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.22352684
Claremont School of Theology,100,100,100,100,100,100,100,100,77.05983149,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.28311973
Kaplan University,100,100,100,100,100,100,100,90.58778293,100,86.65206938,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.28874538
University of Massachusetts-Amherst,72.22922657,80.4807499,9.815189659,100,17.3864783,100,71.52432998,22.9300987,55.30354631,74.17285128,151.1796555,100,100,100,100,100,100,100,100,100,100,100,100,194.1735911,422.8566308,45.57992371,43.23563809,100,222.2871338,88.46056655,5.86841762,100,99.29637587
Texas Southmost College,100,99.3522636,99.79711759,100,100,100,100,100,100,79.3591189,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.32839063
ITT Technical Institute-Norfolk,100,79.02348162,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.3444838
Colorado Technical University-Colorado Springs,100,99.35501303,100,100,100,100,100,83.69535332,96.04783589,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.34681882
University of Evansville,53.54974893,25.02518864,13.78434175,100,126.6668356,100,55.23618107,11.69300578,44.16809767,256.3940972,320.130829,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80.26625514,92.43569187,100,99.35469602
The Art Center Design College-Tucson,100,100,100,100,100,100,100,100,80.01082868,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.3753384
ITT Technical Institute-Greenville,100,80.82224174,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.40069505
Universidad del Turabo,100,100,100,100,100,100,100,100,100,81.45180421,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.42036888
SUM Bible College and Theological Seminary,100,81.50205033,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.42193907
ITT Technical Institute-Thornton,100,100,100,100,100,100,100,100,81.80644792,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.4314515
Dunwoody College of Technology,100,100,99.63968893,100,100,100,46.11130598,22.45377113,77.44382237,303.2311913,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33.19786633,100,99.43992644
Indiana University-Kokomo,100,97.09581107,99.54517852,100,100,100,100,100,85.76364272,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.45014476
Denver School of Nursing,100,82.42038826,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.45063713
ITT Technical Institute-Oxnard,100,100,84.54964627,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.51717645
University of Phoenix-Albuquerque Campus,100,100,100,100,100,100,100,100,84.77828884,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.52432153
Pardee RAND Graduate School,100,85.32525273,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.54141415
Northwest Christian University,100,95.86793039,98.05864486,100,100,100,3.215950459,30.3635188,11.4049096,426.6930061,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,19.97657639,100,99.54939177
ITT Technical Institute-Eden Prairie,100,100,85.6225875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.55070586
Mid-Continent University,100,97.57403939,100,100,100,100,100,100,88.10792177,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.55256129
ITT Technical Institute-Tucson,100,100,97.80062245,100,100,100,100,100,65.5786659,123.7605999,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.59812151
Universidad del Este,100,100,100,100,100,100,100,100,87.47562522,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.60861329
Professional Training Centers,100,87.62184642,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.6131827
Mount Angel Seminary,100,12.35015321,100,100,100,100,100,100,175.3706728,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.61627581
Arizona Christian University,100,75.12984694,74.03410452,100,100,100,100,100,204.7842208,33.95694669,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.62203497
ITT Technical Institute?Clive,100,100,100,100,100,100,100,100,89.1164348,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.65988859
American Public University System,100,99.78640885,100,100,100,100,89.99425563,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.68064577
University of Phoenix-New Mexico Campus,100,100,100,100,100,100,100,100,90.50724146,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.7033513
ITT Technical InstituteΓÇôCulver City,100,100,90.75737768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.71116805
Baptist Bible College & Seminary of Pennsylvania,100,91.04344985,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.72010781
John F. Kennedy University,100,91.93910486,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.74809703
ITT Technical InstituteΓÇôCharlotte North,100,100,92.09791069,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.75305971
Western International University,100,92.37901536,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.76184423
University of Phoenix-Arizona,100,99.98337558,100,100,100,100,99.22122404,100,100,98.94048696,100,100,100,100,100,100,100,95.28070914,100,100,100,100,100,100,100,100,100,100,100,100,99.03460463,100,99.76438751
Kaplan University-Davenport Campus,100,99.91024437,99.98594348,100,100,100,93.69305366,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.7996638
Kaplan University-Cedar Falls Campus,100,100,93.73886875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.80433965
Western Seminary,100,100,100,100,100,100,7.366309235,100,21.35449232,265.1756438,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.80926392
Franciscan Missionaries of Our Lady University,100,100,100,100,100,100,100,100,100,118.4992856,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75.52896766,100,100,99.81338292
ITT Technical Institute-Nashville,100,95.77369948,100,100,100,100,100,42.44905085,86.45622919,169.3520606,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.81347
University of Phoenix-Cleveland Campus,100,100,94.77185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.83662031
University of Phoenix-Southern California Campus,100,100,100,100,100,100,100,100,95.44062629,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.85751957
Western Governors University,100,99.77492223,100,100,100,100,100,100,100,96.41381618,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.88089808
University of La Verne,20.60496314,73.31670699,78.00392757,100,70.08812334,100,62.6869479,32.8828029,19.30640481,19.62390545,70.07882817,100,100,100,100,100,100,62.31454757,5.229989218,100,100,100,100,100,100,100,100,100,100,28.63399746,53.74555759,799.8722519,99.88715481
Bryant and Stratton College-Virginia Beach,100,100,96.40148192,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.88754631
Mary Baldwin College,100,43.68133473,48.6235149,100,100,100,67.02168036,100,72.39254545,100,138.0065209,100,100,100,100,100,100,299.6894896,100,100,100,100,100,100,100,100,100,100,100,63.95698846,63.52388244,100,99.90299865
Logan College of Chiropractic,100,100,97.18702799,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.91209462
Texas College of Traditional Chinese Medicine,100,98.29802042,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.94681314
